MASHONALAND CENTRAL PROVINCE:  2018 HARMONISED PRESIDENTIAL ELECTION RESULTS: 30 JULY 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,CONSTITUENCY ,LOCAL AUTHORITY,WARD NO.,POLLING STATIONS,STATION CODE,"Busha Joseph Makamba
FreeZim Congress","Chamisa Nelson
Movement for Democratic Change Alliance","Chikanga Everisto Washington
Rebuild Zimbabwe","Dzapasi Melbah
#1980 Freedom Movement Zimbabwe","Gava Mapfumo Peter
United Democratic Front","Hlabangana Kwanele
Republican Party of Zimbabwe","Kasiyamhuru Blessing
Zimbabwe Partnership for Prosperity","Khupe Thokozani
Movement for Democratic Change","Madhuku Lovemore
National Constitutional Assembly","Mangoma Elton Steers
Coalition of Democrats","Manyika Noah Ngoni
Build Zimbabwe Alliance","Mapfumo-Chiguvare Tonderai Johannes Timothy
People's Progressive Party Zimbabwe","Mariyacha Violet
United Democracy Movement","Mhambi-Hove Divine
National Alliance of Patriotic and Democratic Republicans","Mnangagwa Emmerson Dambudzo
Zimbabwe African National Union Patriotic Front","Moyo Nkosana Donald
Alliance for the People's Agenda","Mteki Bryn Taurai
Independent","Mugadza Willard Tawonezvi
Bethel Christian Party","Mujuru Joice Teurai Ropa
People's Rainbow Coalition","Munyanduri Tendai Peter
New Patriotic Front","Mutinhiri Ambrose
National Patriotic Front","Shumba Kuzozvirava Daniel
United Democratic Alliance","Wilson Harry Peter
Democratic Opposition Party",Total Votes Rejected,Ballot Paper Unaccounted for,Total Votes Cast,Total Valid Votes Cast
Mt Darwin,Mt Darwin South,Pfura RDC,26,Mt Darwin Hospital,4500PFU2603,0,388,0,0,0,0,0,0,0,0,0,0,0,0,310,0,0,1,1,2,0,0,0,4,0,706,702
Mt Darwin,Mt Darwin South,Pfura RDC,26,Mt Darwin Pfura Pre-Sch A,4500PFU2604 A,1,188,1,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,1,0,1,2,0,447,445
Mt Darwin,Mt Darwin South,Pfura RDC,26,Mt Darwin Pfura Pre-Sch B,4500PFU2604 B,0,225,0,0,0,0,1,4,0,0,0,0,0,0,215,0,0,1,0,0,0,0,0,2,0,448,446
,,,,7 Polling Stations,Ward Total,4,"1,731",4,0,0,3,1,11,0,0,2,0,0,1,"2,350",3,0,3,10,3,5,0,1,35,0,"4,167","4,132"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin South,Pfura RDC,27,Chindunduma High School,4500PFU2701,2,45,0,0,0,0,1,2,0,0,0,0,0,0,494,2,0,0,0,0,0,0,1,14,1,561,547
Mt Darwin,Mt Darwin South,Pfura RDC,27,Chiwenga Primary School,4500PFU2702,0,31,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,3,0,76,73
Mt Darwin,Mt Darwin South,Pfura RDC,27,Gwetera Pre-School Tent,4500PFU2703,3,25,1,0,0,1,0,1,0,0,0,0,0,0,538,0,0,1,0,1,0,0,0,4,0,575,571
Mt Darwin,Mt Darwin South,Pfura RDC,27,Mutasa-Magunje Open Space Tent,4500PFU2704,0,63,0,0,0,0,0,0,0,0,0,0,0,0,196,1,2,0,1,0,0,0,0,6,0,269,263
Mt Darwin,Mt Darwin South,Pfura RDC,27,Nyajenje Primary School,4500PFU2705,3,135,0,0,0,2,1,0,0,1,0,0,0,0,288,1,0,0,1,1,0,1,0,3,0,437,434
,,,,5 Polling Stations,Ward Total,8,299,1,0,0,3,2,4,0,1,0,0,0,0,"1,556",4,2,2,2,2,0,1,1,30,1,"1,918","1,888"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin South,Pfura RDC,28,Manyuchi Primary School,4500PFU2801,0,33,2,0,0,1,0,0,0,0,0,0,0,0,116,1,0,0,0,0,0,0,0,0,0,153,153
Mt Darwin,Mt Darwin South,Pfura RDC,28,Mutaku Primary School,4500PFU2802,2,67,0,0,1,0,0,1,0,0,0,0,2,0,209,1,0,0,4,0,0,0,0,2,0,289,287
,,,,2 Polling Stations,Ward Total,2,100,2,0,1,1,0,1,0,0,0,0,2,0,325,2,0,0,4,0,0,0,0,2,0,442,440
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin South,Pfura RDC,29,Kangaire Primary School,4500PFU2901,2,72,0,0,0,0,0,1,0,1,0,0,0,0,68,1,0,0,9,0,1,0,0,0,0,155,155
Mt Darwin,Mt Darwin South,Pfura RDC,29,Nyamahobogo Primary School,4500PFU2902,0,104,0,0,0,0,1,2,1,0,0,0,1,0,67,0,0,0,8,0,0,0,0,2,0,186,184
Mt Darwin,Mt Darwin South,Pfura RDC,29,Nyamhara Primary School,4500PFU2903,0,62,1,0,1,0,1,1,1,0,0,0,0,0,109,0,0,0,5,0,0,0,0,1,0,182,181
,,,,3 Polling Stations,Ward Total,2,238,1,0,1,0,2,4,2,1,0,0,1,0,244,1,0,0,22,0,1,0,0,3,0,523,520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin South,Pfura RDC,30,Kongiri Dam Tent,4500PFU3001,1,125,1,0,0,0,0,2,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,1,0,302,301
Mt Darwin,Mt Darwin South,Pfura RDC,30,Nyamahobogo Business Centre Tent,4500PFU3002,0,62,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,1,0,113,112
,,,,2 Polling Stations,Ward Total,1,187,1,0,0,0,0,2,0,0,0,0,0,0,221,0,0,0,1,0,0,0,0,2,0,415,413
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin South,Pfura RDC,39,Ravine Village Tent A,4500PFU3901 A,0,12,1,1,0,1,0,0,0,0,0,0,0,0,551,0,0,0,1,0,0,0,1,4,0,572,568
Mt Darwin,Mt Darwin South,Pfura RDC,39,Ravine Village Tent B,4500PFU3901 B,1,22,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,1,1,0,0,0,1,5,0,558,553
Mt Darwin,Mt Darwin South,Pfura RDC,39,Tsakare Primary School A,4500PFU3902 A,0,32,0,0,0,2,0,0,0,0,1,0,0,0,463,0,0,0,6,1,1,0,0,1,0,507,506
Mt Darwin,Mt Darwin South,Pfura RDC,39,Tsakare Primary School B,4500PFU3902 B,0,24,0,0,0,0,0,0,0,0,0,0,0,0,454,2,0,0,2,4,3,0,0,0,0,489,489
,,,,4 Polling Stations,Ward Total,1,90,1,1,0,3,0,0,0,0,1,0,0,0,"1,995",2,0,1,10,5,4,0,2,10,0,"2,126","2,116"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin South,Pfura RDC,40,Chaminuka Training Centre A,4500PFU4001 A,1,45,0,1,0,1,0,0,1,0,0,0,1,0,378,0,0,0,22,0,0,0,0,2,0,452,450
Mt Darwin,Mt Darwin South,Pfura RDC,40,Chaminuka Training Centre B,4500PFU4001 B,1,33,1,0,0,1,0,0,0,1,0,0,0,0,384,0,0,1,22,2,0,0,0,11,0,457,446
Mt Darwin,Mt Darwin South,Pfura RDC,40,Chomagora Primary School A,4500PFU4002 A,2,37,1,0,0,5,0,1,0,1,0,0,0,0,610,0,1,1,2,1,2,0,0,8,0,672,664
Mt Darwin,Mt Darwin South,Pfura RDC,40,Chomagora Primary School B,4500PFU4002 B,0,35,0,0,1,0,0,0,0,0,0,0,0,0,611,2,1,0,0,6,1,0,0,11,0,668,657
Mt Darwin,Mt Darwin South,Pfura RDC,40,Manhondo Business Centre Tent A,4500PFU4003 A,2,33,2,0,5,1,0,0,0,0,1,0,0,0,550,2,0,0,1,3,0,0,0,12,0,612,600
Mt Darwin,Mt Darwin South,Pfura RDC,40,Manhondo Business Centre Tent B,4500PFU4003 B,1,0,0,0,0,1,0,0,0,0,0,0,0,11,532,11,11,11,11,11,0,0,0,8,0,608,600
,,,,6 Polling Stations,Ward Total,7,183,4,1,6,9,0,1,1,2,1,0,1,11,"3,065",15,13,13,58,23,3,0,0,52,0,"3,469","3,417"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin South Constituency Total,,,,,,54,"4,539",37,8,11,43,18,53,7,9,9,4,8,577,"19,755",49,30,36,219,46,18,9,17,283,1,"25,839","25,556"
Mt Darwin,Mt Darwin West,Pfura RDC,7,Chikwira Primary School,4500PFU0701,1,189,0,1,1,3,0,5,1,0,0,0,0,1,455,5,1,2,8,1,3,0,0,10,0,687,677
Mt Darwin,Mt Darwin West,Pfura RDC,7,Maripfonde Village Tent,4500PFU0702,4,100,2,1,0,2,0,0,1,0,0,0,0,2,355,0,0,0,2,2,1,0,1,8,0,481,473
Mt Darwin,Mt Darwin West,Pfura RDC,7,Nembire Primary School A,4500PFU0703 A,3,113,3,0,1,2,1,8,0,1,0,1,0,1,436,1,0,0,4,1,1,1,0,15,0,593,578
Mt Darwin,Mt Darwin West,Pfura RDC,7,Nembire Primary School B,4500PFU0703 B,3,138,5,0,0,6,0,2,0,3,1,1,0,1,407,3,0,3,4,0,3,1,1,3,0,585,582
,,,,4 Polling Stations,Ward Total,11,540,10,2,2,13,1,15,2,4,1,2,0,5,"1,653",9,1,5,18,4,8,2,2,36,0,"2,346","2,310"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,8,Chakoma Primary School A,4500PFU0801 A,1,117,1,0,1,3,1,6,0,0,0,0,1,1,278,3,2,0,25,1,0,1,3,6,0,451,445
Mt Darwin,Mt Darwin West,Pfura RDC,8,Chakoma Primary School B,4500PFU0801 B,2,121,2,1,1,3,1,5,0,0,0,0,0,1,256,0,0,1,34,1,0,1,0,0,0,430,430
Mt Darwin,Mt Darwin West,Pfura RDC,8,Mauswa Business Centre Tent,4500PFU0802,4,65,2,1,1,2,0,3,0,0,0,0,0,1,510,4,0,0,13,0,2,0,0,10,0,618,608
Mt Darwin,Mt Darwin West,Pfura RDC,8,Nharira Primary School,4500PFU0803,1,56,2,0,1,1,0,4,1,0,0,0,1,0,347,0,1,0,27,0,2,0,0,11,0,455,444
Mt Darwin,Mt Darwin West,Pfura RDC,8,Nohwedza Village Tent,4500PFU0804,0,43,0,0,0,0,2,3,0,1,0,1,0,1,603,1,0,0,15,0,0,0,1,19,0,690,671
Mt Darwin,Mt Darwin West,Pfura RDC,8,Ruwani Primary School,4500PFU0805,2,126,3,3,2,4,1,2,1,0,0,0,0,2,632,3,0,0,10,0,2,0,3,30,0,826,796
,,,,6 Polling Stations,Ward Total,10,528,10,5,6,13,5,23,2,1,0,1,2,6,"2,626",11,3,1,124,2,6,2,7,76,0,"3,470","3,394"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,9,Dotito Primary School,4500PFU0901,2,290,0,1,0,1,0,4,1,0,0,0,1,2,249,1,0,1,75,1,0,0,0,3,0,632,629
Mt Darwin,Mt Darwin West,Pfura RDC,9,Dotito Secondary School,4500PFU0902,0,125,1,0,0,1,0,4,0,0,0,0,0,1,232,2,0,0,49,0,0,0,1,4,0,420,416
,,,,2 Polling Stations,Ward Total,2,415,1,1,0,2,0,8,1,0,0,0,1,3,481,3,0,1,124,1,0,0,1,7,0,"1,052","1,045"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,16,Chiromo Primary School A,4500PFU1601 A,0,92,2,1,0,0,2,2,0,1,1,1,0,0,361,0,0,0,4,0,0,0,0,8,0,475,467
Mt Darwin,Mt Darwin West,Pfura RDC,16,Chiromo Primary School B,4500PFU1601 B,1,101,2,0,0,1,0,4,0,0,0,0,0,1,371,1,1,0,3,0,1,0,0,2,0,489,487
Mt Darwin,Mt Darwin West,Pfura RDC,16,Kapatamoyo Primary School,4500PFU1602,0,100,2,0,1,0,1,5,0,1,0,0,2,3,543,1,0,1,66,2,0,1,1,4,0,734,730
Mt Darwin,Mt Darwin West,Pfura RDC,16,Sosera Primary School,4500PFU1603,5,213,5,1,2,5,1,7,0,1,2,0,1,3,551,5,0,3,10,3,0,1,2,9,0,830,821
,,,,4 Polling Stations,Ward Total,6,506,11,2,3,6,4,18,0,3,3,1,3,7,"1,826",7,1,4,83,5,1,2,3,23,0,"2,528","2,505"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,17,Chiutsa Primary School A,4500PFU1701 A,2,96,2,0,1,1,0,0,0,1,0,0,1,1,324,3,0,1,37,0,0,0,0,6,0,476,470
Mt Darwin,Mt Darwin West,Pfura RDC,17,Chiutsa Primary School B,4500PFU1701 B,3,122,5,0,0,0,0,7,0,0,0,1,0,1,272,5,0,0,43,1,1,0,3,1,0,465,464
Mt Darwin,Mt Darwin West,Pfura RDC,17,Kazai Primary School,4500PFU1702,2,17,0,0,0,2,1,0,0,0,0,0,1,2,374,1,0,0,7,0,1,0,0,4,0,412,408
Mt Darwin,Mt Darwin West,Pfura RDC,17,Mudzengerere Secondary School A,4500PFU1703 A,2,50,0,1,0,3,1,0,0,1,0,0,0,2,548,1,0,0,5,0,0,0,2,5,0,621,616
Mt Darwin,Mt Darwin West,Pfura RDC,17,Mudzengerere Secondary School B,4500PFU1703 B,1,47,1,0,0,1,1,0,0,0,0,0,0,0,547,1,2,1,3,2,0,1,0,10,0,618,608
,,,,5 Polling Stations,Ward Total,10,332,8,1,1,7,3,7,0,2,0,1,2,6,"2,065",11,2,2,95,3,2,1,5,26,0,"2,592","2,566"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,18,Chakanetsa Primary School,4500PFU1801,0,17,0,0,0,0,0,0,0,0,0,0,0,1,567,0,0,0,0,0,0,0,0,9,0,594,585
Mt Darwin,Mt Darwin West,Pfura RDC,18,Mutungagore Primary School,4500PFU1802,2,18,1,0,0,1,0,2,0,0,0,0,0,0,817,0,0,0,5,0,1,0,1,6,0,854,848
Mt Darwin,Mt Darwin West,Pfura RDC,18,Mutungagore Secondary School,4500PFU1803,0,32,0,0,0,0,0,0,0,0,1,0,0,1,561,0,0,0,6,0,0,0,0,3,0,604,601
Mt Darwin,Mt Darwin West,Pfura RDC,18,Nyamaswau Primary School,4500PFU1804,1,22,1,0,0,2,0,1,1,0,0,0,0,1,443,0,0,0,8,0,0,0,1,7,0,488,481
Mt Darwin,Mt Darwin West,Pfura RDC,18,Nyamhara Village Tent,4500PFU1805,0,5,0,0,0,0,0,0,0,1,0,0,0,1,285,0,0,0,1,1,0,1,1,0,0,296,296
,,,,5 Polling Stations,Ward Total,3,94,2,0,0,3,0,3,1,1,1,0,0,4,"2,673",0,0,0,20,1,1,1,3,25,0,"2,836","2,811"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,19,Binga Primary School,4500PFU1901,1,4,0,0,0,1,0,0,0,0,0,0,0,0,434,0,0,0,0,0,0,1,0,3,0,444,441
Mt Darwin,Mt Darwin West,Pfura RDC,19,Chibuli Primary School,4500PFU1902,0,40,0,0,0,0,0,0,1,0,0,0,0,1,688,1,0,0,1,0,2,0,0,6,0,740,734
Mt Darwin,Mt Darwin West,Pfura RDC,19,Chitepo A Village Tent,4500PFU1903,0,16,0,0,1,1,0,0,0,0,0,0,0,0,250,1,0,0,18,0,0,0,0,0,0,287,287
Mt Darwin,Mt Darwin West,Pfura RDC,19,Dolphin Park Primary School,4500PFU1904,1,41,1,0,0,3,1,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,7,0,510,503
Mt Darwin,Mt Darwin West,Pfura RDC,19,Glassalla Village,4500PFU1905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,151,151
Mt Darwin,Mt Darwin West,Pfura RDC,19,Mutwa Estate Tent,4500PFU1906,0,1,0,0,0,0,0,1,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,7,0,469,462
Mt Darwin,Mt Darwin West,Pfura RDC,19,Newveld/Mudzinge Church Hall,4500PFU1907,1,17,0,0,0,2,0,1,0,1,0,0,0,2,466,0,1,0,3,0,0,0,0,8,0,502,494
Mt Darwin,Mt Darwin West,Pfura RDC,19,Nyamaridza Village Tent,4500PFU1908,1,2,1,0,0,1,0,0,0,0,0,0,0,0,235,0,0,1,1,1,1,0,1,8,0,253,245
Mt Darwin,Mt Darwin West,Pfura RDC,19,Panorama Training Centre,4500PFU1909,0,19,1,0,0,0,0,0,1,1,0,0,0,0,219,0,0,0,0,0,0,0,0,0,0,241,241
Mt Darwin,Mt Darwin West,Pfura RDC,19,Tongogara Village Tent,4500PFU1910,0,3,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,240,240
,,,,10 Polling Stations,Ward Total,4,144,3,0,1,8,1,2,2,2,0,0,0,3,"3,595",2,1,1,23,1,3,1,1,39,0,"3,837","3,798"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,20,Gandwenherera Village Tent,4500PFU2001,0,32,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,5,0,0,0,0,2,0,340,338
Mt Darwin,Mt Darwin West,Pfura RDC,20,Kuyedza Village Tent,4500PFU2002,1,7,0,0,0,1,1,1,0,0,1,0,0,3,586,1,0,0,2,0,0,0,0,1,0,605,604
Mt Darwin,Mt Darwin West,Pfura RDC,20,Mutwa Primary School,4500PFU2003,0,16,0,0,0,1,0,0,0,0,0,0,0,0,479,0,0,0,4,0,0,0,0,1,0,501,500
Mt Darwin,Mt Darwin West,Pfura RDC,20,Mutwa Secondary School,4500PFU2004,0,16,0,0,0,0,1,0,0,0,0,0,0,1,248,0,0,0,5,0,0,0,0,0,0,271,271
Mt Darwin,Mt Darwin West,Pfura RDC,20,Tsamvi Primary School,4500PFU2005,0,23,1,0,0,0,2,0,0,0,0,0,1,0,464,1,1,0,0,1,0,0,0,0,0,494,494
,,,,5 Polling Stations,Ward Total,1,94,1,0,0,2,4,1,0,0,1,0,1,4,"2,078",2,1,0,16,1,0,0,0,4,0,"2,211","2,207"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,21,Karuyana Primary School,4500PFU2101,0,37,1,0,0,0,0,0,0,1,0,0,0,0,145,0,0,0,1,1,0,0,0,0,0,186,186
Mt Darwin,Mt Darwin West,Pfura RDC,21,Karuyana Service Centre Tent,4500PFU2102,0,49,0,0,0,0,0,2,0,0,0,0,0,0,117,1,0,0,0,1,1,0,0,1,0,172,171
,,,,2 Polling Stations,Ward Total,0,86,1,0,0,0,0,2,0,1,0,0,0,0,262,1,0,0,1,2,1,0,0,1,0,358,357
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,35,Chizura Primary School,4500PFU3501,1,93,3,0,0,1,1,4,0,1,0,0,1,0,533,1,1,0,3,0,0,1,1,9,0,654,645
Mt Darwin,Mt Darwin West,Pfura RDC,35,Forty Misery Business Centre Tent,4500PFU3502,0,11,0,0,0,1,1,1,0,1,0,0,0,2,254,0,0,0,1,0,0,0,1,7,0,280,273
Mt Darwin,Mt Darwin West,Pfura RDC,35,Kuhondo Primary School,4500PFU3503,2,109,1,0,0,1,0,2,0,0,0,1,1,2,389,1,0,0,5,1,0,1,2,6,0,524,518
,,,,3 Polling Stations,Ward Total,3,213,4,0,0,3,2,7,0,2,0,1,2,4,"1,176",2,1,0,9,1,0,2,4,22,0,"1,458","1,436"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin,Mt Darwin West,Pfura RDC,36,Burira Village Tent,4500PFU3601,1,32,1,0,0,1,0,4,0,1,0,0,3,0,299,2,1,0,32,1,1,0,1,3,0,383,380
Mt Darwin,Mt Darwin West,Pfura RDC,36,Chihoko Primary School A,4500PFU3602 A,1,103,0,1,0,0,2,5,1,0,0,0,0,1,269,2,0,0,56,0,0,1,2,7,0,451,444
Mt Darwin,Mt Darwin West,Pfura RDC,36,Chihoko Primary School B,4500PFU3602 B,2,89,0,0,1,1,1,1,0,0,0,1,2,0,274,0,0,1,62,2,1,0,1,17,0,456,439
Mt Darwin,Mt Darwin West,Pfura RDC,36,Kadohwata Primary School,4500PFU3603,5,137,3,1,0,2,1,11,0,0,0,0,3,1,347,1,1,1,101,2,2,0,0,14,0,633,619
Mt Darwin,Mt Darwin West,Pfura RDC,36,Karaga Village Tent,4500PFU3604,3,49,3,0,1,2,2,5,0,2,0,0,1,1,546,1,0,1,38,0,0,1,1,3,0,660,657
Mt Darwin,Mt Darwin West,Pfura RDC,36,Madzivanzira Village Tent,4500PFU3605,3,143,2,2,1,2,0,14,0,0,0,0,5,1,180,1,0,4,129,1,1,2,4,17,0,512,495
,,,,6 Polling Stations,Ward Total,15,553,9,4,3,8,6,40,1,3,0,1,14,4,"1,915",7,2,7,418,6,5,4,9,61,0,"3,095","3,034"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Darwin West  Constituency Total,,,,,,65,"3,505",60,15,16,65,26,126,9,19,6,7,25,46,"20,350",55,12,21,931,27,27,15,35,320,0,"25,783","25,463"
Muzarabani,Muzarabani North,Muzarabani RDC,1,Chadereka Primary School,1100MUZ0101,1,37,1,0,0,0,0,0,0,0,0,0,0,1,404,0,1,0,0,0,0,0,0,9,0,454,445
Muzarabani,Muzarabani North,Muzarabani RDC,1,Chadereka Secondary School,1100MUZ0102,0,11,1,0,0,0,0,0,0,1,0,0,0,0,164,0,0,0,0,0,0,0,0,6,0,183,177
Muzarabani,Muzarabani North,Muzarabani RDC,1,Chimoio Primary School,1100MUZ0103,4,40,0,0,0,0,0,0,0,0,0,0,0,1,405,1,0,0,1,0,0,0,0,8,0,460,452
Muzarabani,Muzarabani North,Muzarabani RDC,1,Gunduza Primary School,1100MUZ0104,0,17,0,0,0,1,0,1,0,2,0,0,0,0,458,1,0,0,0,0,1,0,0,5,0,486,481
Muzarabani,Muzarabani North,Muzarabani RDC,1,Kanyaya Village Tent,1100MUZ0105,3,12,0,0,0,1,0,2,0,0,0,0,0,0,187,0,0,0,0,0,0,1,1,0,0,207,207
Muzarabani,Muzarabani North,Muzarabani RDC,1,Musingwa Primary School,1100MUZ0106,0,33,0,0,1,1,0,0,0,0,0,0,0,1,381,0,0,0,0,0,0,0,0,7,0,424,417
Muzarabani,Muzarabani North,Muzarabani RDC,1,Sone Primary School,1100MUZ0107,1,19,0,0,0,0,0,0,0,1,0,0,0,1,259,0,0,0,0,0,0,1,0,1,0,283,282
,,,,7 Polling Stations,Ward Total,9,169,2,0,1,3,0,3,0,4,0,0,0,4,"2,258",2,1,0,1,0,1,2,1,36,0,"2,497","2,461"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,2,Chiridza Primary School,1100MUZ0201,1,15,0,0,0,0,0,0,0,0,0,0,0,1,545,2,0,0,0,0,0,0,0,3,0,567,564
Muzarabani,Muzarabani North,Muzarabani RDC,2,Gumbochuma Primary School,1100MUZ0202,4,53,0,1,0,1,1,1,0,1,0,0,1,3,574,1,0,0,0,0,1,0,0,9,0,651,642
Muzarabani,Muzarabani North,Muzarabani RDC,2,Guni Village Tent,1100MUZ0203,0,15,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,443,443
Muzarabani,Muzarabani North,Muzarabani RDC,2,Musengezi Turn Off Tent,1100MUZ0204,1,29,0,0,0,0,0,1,0,0,0,1,0,0,167,0,0,0,0,0,0,0,0,2,0,201,199
,,,,4 Polling Stations,Ward Total,6,112,0,1,0,1,1,2,0,1,0,1,1,4,"1,714",3,0,0,0,0,1,0,0,14,0,"1,862","1,848"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,3,Chibaya Business Centre Tent,1100MUZ0301,0,30,1,0,0,0,2,1,0,0,0,0,0,1,186,1,0,0,1,0,0,0,1,2,0,226,224
Muzarabani,Muzarabani North,Muzarabani RDC,3,Chirimbwa Village Tent,1100MUZ0302,0,11,0,0,0,0,1,0,0,0,0,0,0,1,297,0,0,0,0,0,0,0,0,5,0,315,310
Muzarabani,Muzarabani North,Muzarabani RDC,3,Machaya Secondary School,1100MUZ0303,1,24,0,0,0,0,0,0,0,0,0,0,0,1,193,0,0,0,0,0,0,0,0,2,0,221,219
Muzarabani,Muzarabani North,Muzarabani RDC,3,Nyadukutu Primary School,1100MUZ0304,0,34,0,0,0,0,0,1,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,4,0,360,356
,,,,4 Polling Stations,Ward Total,1,99,1,0,0,0,3,2,0,0,0,0,0,3,997,1,0,0,1,0,0,0,1,13,0,"1,122","1,109"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,4,Batanai Primary School,1100MUZ0401,0,60,0,0,0,0,0,1,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,5,0,465,460
Muzarabani,Muzarabani North,Muzarabani RDC,4,Dambakurima Primary School,1100MUZ0402,0,37,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0,0,0,0,0,0,0,6,0,555,549
Muzarabani,Muzarabani North,Muzarabani RDC,4,Mukombwe Business Centre Tent,1100MUZ0403,1,63,0,0,0,0,0,3,0,0,0,0,0,2,462,1,0,0,0,1,0,0,0,10,0,543,533
,,,,3 Polling Stations,Ward Total,1,160,0,0,0,0,0,4,0,0,0,0,0,2,"1,372",2,0,0,0,1,0,0,0,21,0,"1,563","1,542"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,5,Kapembere Primary School,1100MUZ0501,1,66,1,0,0,1,0,0,0,0,0,0,0,0,400,1,0,0,0,0,1,1,2,5,2,479,474
Muzarabani,Muzarabani North,Muzarabani RDC,5,Kapembere Secondary School,1100MUZ0502,1,39,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0,1,1,0,1,0,0,8,0,251,243
Muzarabani,Muzarabani North,Muzarabani RDC,5,Mufudzi Primary School,1100MUZ0503,1,49,0,0,0,0,0,1,0,1,0,0,0,0,290,0,0,0,0,0,0,0,0,11,0,353,342
Muzarabani,Muzarabani North,Muzarabani RDC,5,Mutunda Business Centre Tent,1100MUZ0504,1,90,0,0,0,0,0,2,0,1,0,0,0,0,258,0,0,0,1,0,0,0,0,3,0,356,353
,,,,4 Polling Stations,Ward Total,4,244,1,0,0,1,0,3,0,2,0,0,0,0,"1,147",2,0,1,2,0,2,1,2,27,2,"1,439","1,412"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muzarabani,Muzarabani North,Muzarabani RDC,6,Hwata Primary School,1100MUZ0601,0,45,0,0,0,1,0,0,0,0,0,0,0,0,349,0,0,0,0,0,0,1,1,3,0,400,397
Muzarabani,Muzarabani North,Muzarabani RDC,6,Kahungwe Primary School,1100MUZ0602,1,75,0,0,1,0,0,2,0,0,0,0,0,0,265,2,0,2,0,1,1,0,0,3,0,353,350
,,,,2 Polling Stations,Ward Total,1,120,0,0,1,1,0,2,0,0,0,0,0,0,614,2,0,2,0,1,1,1,1,6,0,753,747
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
