DISTRICT,CONSTITUENCY,LOCAL AUTHORITY,WARD NO,POLLING STATION,STATION CODE,Busha Joseph Makamba,Chamisa Nelson,Chikanga  Everisto Washington,Dzapasi Melbah ,Gava Peter Mapfumo ,Hlabangana Kwanele,Kasiyamhuru Blessing,Khupe Thokozani,Madhuku Lovemore,Mangoma Elton Steers,Manyika Noah Ngoni,Mapfumo Chiguvare Tonderayi Johannes Timothy,MARIYACHA Violet,Mhambi-Hove Divine,Mnangagwa Emmerson Dambudzo,Moyo Donald Nkosana ,Mteki Bryn Taurai,Mugadza Willard Tawonezvi,Mujuru Joice Teurai Ropa,Munyanduri Tenda Peter,MutinhirI Ambrose,Shumba Kuzozvirava Doniel,Wilson Peter Harry,Total Votes Rejected ,Ballot Paper Unaccounted for,Total Votes Cast,Total Valid Votes Cast
Insiza,Insiza South,Insiza RDC,12,Denje Primary School,2100INZ1203,1,107,1,0,1,2,1,3,0,0,0,0,0,0,130,0,0,0,1,1,0,0,0,1,0,249,248
Mangwe,Mangwe,Mangwe RDC,1,Empandeni Primary School,5600MAN0101,4,185,2,0,1,4,0,6,0,0,0,1,1,0,101,2,1,0,2,2,0,0,0,0,0,312,312
Mangwe,Mangwe,Mangwe RDC,1,Kwite Primary School,5600MAN0102,2,98,1,0,0,1,1,7,2,0,0,0,0,0,178,3,0,1,0,0,1,1,0,3,0,299,296
Mangwe,Mangwe,Mangwe RDC,1,Mhlotshana Primary School,5600MAN0103,1,84,1,0,0,1,0,1,0,0,1,0,0,0,117,0,0,0,0,1,0,1,0,6,0,214,208
Mangwe,Mangwe,Mangwe RDC,1,Mkaya Primary School,5600MAN0104,1,117,1,1,0,0,0,0,0,0,0,0,1,1,131,4,0,0,0,0,1,0,0,2,0,260,258
Mangwe,Mangwe,Mangwe RDC,3,Dukwe Primary School,5600MAN0301,1,143,2,0,0,2,2,6,1,1,0,0,1,3,205,1,0,3,3,0,1,2,0,15,0,392,377
Mangwe,Mangwe,Mangwe RDC,3,Madabe Primary School,5600MAN0302,2,260,2,0,1,1,0,13,1,1,0,0,0,0,130,1,0,2,1,0,1,1,0,7,0,424,417
Mangwe,Mangwe,Mangwe RDC,3,Mqokolweni High School,5600MAN0303,5,194,5,0,1,2,0,16,1,0,1,1,1,1,185,7,0,0,1,2,1,0,1,9,0,434,425
Mangwe,Mangwe,Mangwe RDC,4,Dilankombe Business Centre Tent,5600MAN0401,0,82,0,0,1,0,0,5,0,0,0,0,0,1,94,2,0,0,1,1,1,1,0,2,0,191,189
Mangwe,Mangwe,Mangwe RDC,4,Makuzeze Primary School,5600MAN0402,0,54,1,0,1,2,0,2,0,0,0,0,0,0,305,0,0,1,2,0,1,1,1,10,0,381,371
Mangwe,Mangwe,Mangwe RDC,4,St Francis Secondary School,5600MAN0403,0,90,1,0,1,0,0,1,0,0,0,0,0,1,187,1,0,0,0,0,1,0,0,4,0,287,283
Mangwe,Mangwe,Mangwe RDC,4,Tjingababili Primary School,5600MAN0404,2,108,1,1,0,0,1,6,0,0,0,1,0,1,144,1,0,0,1,0,0,0,1,6,0,274,268
Mangwe,Mangwe,Mangwe RDC,4,Tshitshi Primary School,5600MAN0405,3,125,5,0,0,0,0,1,0,0,0,0,0,0,177,0,0,1,0,0,1,0,0,5,0,318,313
Mangwe,Mangwe,Mangwe RDC,5,Bulu High School,5600MAN0501,1,221,4,0,1,4,1,30,1,0,0,0,1,1,225,1,0,2,2,2,7,2,0,13,0,519,506
Mangwe,Mangwe,Mangwe RDC,5,Kweneng Primary School,5600MAN0502,2,74,2,1,1,0,2,6,0,1,0,0,1,0,250,4,0,2,3,3,1,2,0,1,0,356,355
Mangwe,Mangwe,Mangwe RDC,6,Buthaka Business Centre Tent,5600MAN0601,2,81,1,0,0,2,1,6,0,1,2,0,0,0,107,4,0,2,1,4,0,1,2,6,0,223,217
Mangwe,Mangwe,Mangwe RDC,6,Keme Primary School,5600MAN0602,0,81,1,1,1,3,0,9,3,1,0,1,1,1,75,1,0,1,0,0,2,1,0,5,0,188,183
Mangwe,Mangwe,Mangwe RDC,6,Matiwana Pre-School,5600MAN0603,0,20,0,0,0,2,0,2,0,0,0,0,0,0,146,0,0,1,0,0,0,1,2,8,0,182,174
Mangwe,Mangwe,Mangwe RDC,6,Sanzukwi Primary School,5600MAN0604,6,149,7,0,1,10,1,17,2,0,1,0,0,3,375,5,2,1,2,2,2,1,4,12,0,603,591
Mangwe,Mangwe,Mangwe RDC,6,Togotsweu Pre-School,5600MAN0605,1,54,3,0,0,4,2,12,0,0,0,0,0,1,131,0,0,2,0,3,2,0,0,5,0,220,215
Mangwe,Mangwe,Mangwe RDC,7,New Line Primary School,5600MAN0701,1,104,0,0,0,2,0,6,0,0,0,1,0,0,60,3,1,1,0,1,1,1,0,9,0,191,182
Mangwe,Mangwe,Mangwe RDC,7,Sangulube High School,5600MAN0702,1,223,0,0,0,1,0,20,0,1,0,0,0,0,59,0,1,0,1,0,0,0,1,4,0,312,308
Mangwe,Mangwe,Mangwe RDC,7,Sangulube Primary School,5600MAN0703,3,101,3,0,2,3,0,19,0,1,0,0,0,0,156,1,0,0,1,1,0,0,2,8,0,301,293
Mangwe,Mangwe,Mangwe RDC,7,Wotshana Business Centre Tent,5600MAN0704,1,61,0,0,0,0,0,2,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,115,115
Mangwe,Mangwe,Mangwe RDC,8,Maninji Primary School,5600MAN0801,12,259,15,0,0,4,5,30,0,2,0,0,2,0,150,6,2,2,1,4,3,0,4,14,0,515,501
Mangwe,Mangwe,Mangwe RDC,8,Ngulubeni Primary School,5600MAN0802,3,86,5,0,0,4,1,4,1,0,1,0,0,0,92,2,0,0,0,0,0,0,3,7,0,209,202
Mangwe,Mangwe,Mangwe RDC,9,Mambale Secondary School,5600MAN0901,9,195,5,0,2,5,3,30,1,0,1,0,0,3,162,8,1,3,1,3,1,3,2,18,0,456,438
Mangwe,Mangwe,Mangwe RDC,9,Matshamhlophe Primary School,5600MAN0902,1,125,2,1,2,1,0,10,0,0,0,0,0,2,89,7,0,4,1,2,1,1,0,4,0,253,249
Mangwe,Mangwe,Mangwe RDC,10,Bango Primary School,5600MAN1001,6,62,1,0,1,4,0,12,0,1,2,0,1,2,204,4,1,2,0,4,3,2,3,15,0,330,315
Mangwe,Mangwe,Mangwe RDC,10,Hlanganani Primary School,5600MAN1002,0,58,0,1,0,2,3,5,0,1,0,0,0,1,119,2,1,1,1,1,3,0,1,9,0,209,200
Mangwe,Mangwe,Mangwe RDC,10,Malayitsha Pre-School,5600MAN1003,4,40,1,1,0,0,1,7,1,0,0,0,1,0,70,1,0,0,1,0,0,0,1,3,0,132,129
Mangwe,Mangwe,Mangwe RDC,10,Matokonye Primary School,5600MAN1004,1,165,7,2,3,4,1,22,3,1,0,0,0,2,58,5,0,3,3,2,3,3,1,8,0,297,289
Mangwe,Mangwe,Mangwe RDC,11,Hannavale Farm Tent,5600MAN1101,0,4,0,0,0,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,1,0,66,65
Mangwe,Mangwe,Mangwe RDC,11,Lydeard Primary School,5600MAN1102,0,33,0,0,0,0,0,4,0,0,0,0,0,0,139,0,1,0,0,0,0,0,0,5,0,182,177
Mangwe,Mangwe,Mangwe RDC,11,Mabunga Primary School,5600MAN1103,0,8,1,0,0,0,0,0,0,0,0,0,0,0,92,0,0,1,0,1,0,0,0,5,0,108,103
Mangwe,Mangwe,Mangwe RDC,11,Marula Primary School,5600MAN1104,0,79,0,0,0,1,0,1,0,0,0,0,0,1,128,0,0,2,0,0,0,0,0,3,0,215,212
Mangwe,Mangwe,Mangwe RDC,11,Monearn Farm Tent,5600MAN1105,2,15,2,0,0,3,0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,0,0,1,0,162,161
Mangwe,Mangwe,Mangwe RDC,11,Prescots Farm Tent,5600MAN1106,1,10,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,55,55
